02001283	02001283	02001283	02001283	02001283	02001283	02001283
MV_T302_V002	Ph 1 V	Ph 2 V	Ph 3 V	Voie1 W	Voie2 W	Voie3 W
06/11/25 03:20:00	246.73	244.99	245.89	4.5	0.0	0.0
06/11/25 03:30:00	247.48	245.79	246.33	4.5	0.0	0.0
06/11/25 03:40:00	247.37	245.69	246.05	4.5	0.0	0.0
06/11/25 03:50:00	247.29	245.47	245.87	4.5	0.0	0.0
06/11/25 04:00:00	246.78	245.36	245.93	4.5	0.0	0.0
06/11/25 04:10:00	246.97	245.51	246.16	4.5	0.0	0.0
06/11/25 04:20:00	247.26	245.11	246.00	4.5	0.0	0.0
06/11/25 04:30:00	246.72	244.57	245.66	4.5	0.0	0.0
06/11/25 04:40:00	246.76	245.11	245.47	4.5	0.0	0.0
06/11/25 04:50:00	246.55	244.73	245.64	4.5	0.0	0.0
06/11/25 05:00:00	245.77	244.38	244.87	4.5	0.0	0.0
06/11/25 05:10:00	245.21	244.26	244.67	4.4	0.0	0.0
06/11/25 05:20:00	244.94	243.98	244.42	4.4	0.0	0.0
06/11/25 05:30:00	244.97	243.70	244.42	4.4	0.0	0.0
06/11/25 05:40:00	244.74	243.84	244.33	4.4	0.0	0.0
06/11/25 05:50:00	244.78	243.62	244.03	4.4	0.0	0.0
06/11/25 06:00:00	244.67	243.32	244.34	4.4	0.0	0.0
06/11/25 06:10:00	245.17	243.60	244.55	4.4	0.0	0.0
06/11/25 06:20:00	244.45	242.97	244.37	4.4	0.0	0.0
06/11/25 06:30:00	244.48	242.98	245.33	4.5	0.0	0.0
06/11/25 06:40:00	244.21	243.27	245.38	4.5	0.0	0.0
06/11/25 06:50:00	243.31	243.22	244.66	4.5	0.0	0.0
06/11/25 07:00:00	244.08	241.02	245.49	4.5	0.0	0.0
06/11/25 07:10:00	243.03	242.16	243.72	4.4	0.0	0.0
06/11/25 07:20:00	243.48	241.94	243.97	4.4	0.0	0.0
06/11/25 07:30:00	242.46	241.32	243.71	4.4	0.0	0.0
06/11/25 07:40:00	242.25	242.32	243.68	4.4	0.0	0.0
06/11/25 07:50:00	241.27	241.51	242.71	4.4	0.0	0.0
06/11/25 08:00:00	241.85	240.69	242.10	4.4	0.0	0.0
06/11/25 08:10:00	242.09	241.16	242.41	4.4	0.0	0.0
06/11/25 08:20:00	242.10	241.01	243.06	4.4	0.0	0.0
06/11/25 08:30:00	242.19	240.93	242.85	4.4	0.0	0.0
